cust_id,order_date,net_sales,customerSource
cust2679,3/1/18,500.5,facebook
cust275,3/1/18,383.5,facebook
cust3162,3/1/18,383.5,facebook
cust3213,3/1/18,117,facebook
cust3292,3/1/18,383.5,facebook
cust3402,3/1/18,605.76,facebook
cust3518,3/1/18,383.5,facebook
cust3573,3/1/18,406.51,facebook
cust3612,3/1/18,325.98,facebook
cust4499,3/1/18,10.96,facebook
cust5006,3/1/18,205.4,facebook
cust5666,3/1/18,234,facebook
cust5753,3/1/18,383.5,facebook
cust6141,3/1/18,368.55,facebook
cust6212,3/1/18,386.75,facebook
cust6244,3/1/18,117,facebook
cust6248,3/1/18,0,tiktok
cust6517,3/1/18,512.17,facebook
cust6568,3/1/18,222.3,facebook
cust6627,3/1/18,383.5,facebook
cust7817,3/1/18,0,facebook
cust798,3/1/18,406.51,facebook
cust8310,3/1/18,364.33,facebook
cust8349,3/1/18,351,facebook
cust857,3/1/18,0,facebook
cust8570,3/1/18,520,facebook
cust9229,3/1/18,364.33,facebook
cust11416,2/28/18,117,facebook
cust11526,2/28/18,527.8,facebook
cust11965,2/28/18,126.14,facebook
cust12106,2/28/18,377.52,facebook
cust13670,2/28/18,107.25,facebook
cust14720,2/28/18,338,facebook
cust15259,2/28/18,218.4,facebook
cust15264,2/28/18,218.4,facebook
cust15436,2/28/18,248.04,facebook
cust15471,2/28/18,520,facebook
cust15616,2/28/18,322.4,facebook
cust15954,2/28/18,315.9,facebook
cust16089,2/28/18,410.05,facebook
cust16481,2/28/18,0,facebook
cust16558,2/28/18,117,facebook
cust16735,2/28/18,117,facebook
cust16744,2/28/18,362.82,facebook
cust16897,2/28/18,0,facebook
cust16910,2/28/18,341.74,facebook
cust17019,2/28/18,325,facebook
cust17020,2/28/18,526.5,facebook
cust17021,2/28/18,617.5,facebook
cust17022,2/28/18,9.33,facebook
cust17023,2/28/18,325,facebook
cust17024,2/28/18,311.35,facebook
cust17025,2/28/18,205.4,facebook
cust17026,2/28/18,0,tiktok
cust17027,2/28/18,520,snapchat
cust17028,2/28/18,871,snapchat
cust17029,2/28/18,351,facebook
cust17030,2/28/18,315.9,facebook
cust17031,2/28/18,161.33,facebook
cust17032,2/28/18,1365,snapchat
cust17032,2/28/18,487.5,snapchat
cust17033,2/28/18,364.65,snapchat
cust17034,2/28/18,150.38,facebook
cust17035,2/28/18,136.76,facebook
cust17036,2/28/18,291.2,snapchat
cust17037,2/28/18,162.62,facebook
cust17038,2/28/18,126.33,facebook
cust17039,2/28/18,234,facebook
cust17040,2/28/18,374.18,facebook
cust17041,2/28/18,101.4,snapchat
cust17042,2/28/18,240.5,facebook
cust17043,2/28/18,117,facebook
cust17044,2/28/18,351,snapchat
cust17044,2/28/18,93.6,snapchat
cust17045,2/28/18,468,facebook
cust17046,2/28/18,234,snapchat
cust2384,2/28/18,126.75,facebook
cust6218,2/28/18,351,snapchat
cust6331,2/28/18,214.5,facebook
cust7669,2/28/18,126.75,facebook
cust7929,2/28/18,126.75,facebook
cust8141,2/28/18,126.14,facebook
cust8609,2/28/18,313.68,facebook
cust9502,2/28/18,234,facebook
cust10888,2/27/18,126.33,facebook
cust11416,2/27/18,0,facebook
cust12017,2/27/18,117,snapchat
cust12205,2/27/18,0,snapchat
cust12457,2/27/18,198.9,facebook
cust12552,2/27/18,0,facebook
cust13699,2/27/18,325,snapchat
cust13777,2/27/18,97.73,facebook
cust15593,2/27/18,205.4,facebook
cust15821,2/27/18,126.14,facebook
cust16017,2/27/18,0,facebook
cust16236,2/27/18,0,facebook
cust16240,2/27/18,0,facebook
cust16296,2/27/18,0,facebook
cust16307,2/27/18,0,facebook
cust16366,2/27/18,409.5,facebook
cust16406,2/27/18,126.75,facebook
cust16422,2/27/18,0,facebook
cust16430,2/27/18,0,facebook
cust16434,2/27/18,0,facebook
cust16445,2/27/18,0,facebook
cust16450,2/27/18,0,facebook
cust16483,2/27/18,0,facebook
cust16631,2/27/18,0,facebook
cust16631,2/27/18,0,facebook
cust16660,2/27/18,0,facebook
cust16719,2/27/18,520,facebook
cust16756,2/27/18,0,facebook
cust16802,2/27/18,115.05,facebook
cust16843,2/27/18,231.48,facebook
cust16981,2/27/18,126.33,facebook
cust16982,2/27/18,189.8,facebook
cust16983,2/27/18,234,facebook
cust16984,2/27/18,209.59,facebook
cust16985,2/27/18,205.4,facebook
cust16986,2/27/18,117,facebook
cust16987,2/27/18,0,tiktok
cust16988,2/27/18,0,tiktok
cust16989,2/27/18,108.78,facebook
cust16990,2/27/18,120.48,facebook
cust16991,2/27/18,117,facebook
cust16992,2/27/18,218.4,facebook
cust16993,2/27/18,335.4,facebook
cust16994,2/27/18,417.3,facebook
cust16995,2/27/18,0,facebook
cust16996,2/27/18,325,facebook
cust16997,2/27/18,351,facebook
cust16998,2/27/18,117,facebook
cust16999,2/27/18,126.14,facebook
cust17000,2/27/18,117,facebook
cust17001,2/27/18,126.75,facebook
cust17002,2/27/18,0,facebook
cust17003,2/27/18,126.33,facebook
cust17004,2/27/18,234,snapchat
cust17005,2/27/18,117,facebook
cust17006,2/27/18,884.52,facebook
cust17007,2/27/18,117,facebook
cust17008,2/27/18,143.62,facebook
cust17009,2/27/18,0,facebook
cust17010,2/27/18,117,facebook
cust17011,2/27/18,234,snapchat
cust17012,2/27/18,199.95,facebook
cust17013,2/27/18,306.8,facebook
cust17014,2/27/18,260,facebook
cust17015,2/27/18,128.95,facebook
cust17016,2/27/18,128.95,facebook
cust17017,2/27/18,126.75,facebook
cust17018,2/27/18,702,snapchat
cust3035,2/27/18,315.9,facebook
cust49,2/27/18,257.66,facebook
cust4982,2/27/18,0,facebook
cust4982,2/27/18,0,facebook
cust510,2/27/18,0,facebook
cust6828,2/27/18,234.65,facebook
cust6927,2/27/18,351,facebook
cust6963,2/27/18,126.75,tiktok
cust7220,2/27/18,247,facebook
cust8627,2/27/18,0,facebook
cust8948,2/27/18,500.5,facebook
cust10363,2/26/18,9.49,facebook
cust10639,2/26/18,111.15,facebook
cust10711,2/26/18,126.33,facebook
cust11418,2/26/18,107.78,facebook
cust11652,2/26/18,497.25,facebook
cust11699,2/26/18,106.83,facebook
cust12882,2/26/18,126.33,facebook
cust12947,2/26/18,0,facebook
cust13155,2/26/18,197.03,facebook
cust15308,2/26/18,325,facebook
cust15467,2/26/18,240.5,facebook
cust15568,2/26/18,0,facebook
cust15836,2/26/18,0,facebook
cust15852,2/26/18,234,facebook
cust16148,2/26/18,0,facebook
cust16254,2/26/18,0,facebook
cust16258,2/26/18,0,facebook
cust16314,2/26/18,0,facebook
cust16397,2/26/18,0,facebook
cust16515,2/26/18,0,facebook
cust16544,2/26/18,520,facebook
cust16569,2/26/18,0,facebook
cust16584,2/26/18,0,facebook
cust16623,2/26/18,0,facebook
cust16705,2/26/18,0,facebook
cust16940,2/26/18,0,tiktok
cust16941,2/26/18,0,tiktok
cust16942,2/26/18,126.75,facebook
cust16943,2/26/18,516.75,facebook
cust16944,2/26/18,0,facebook
cust16945,2/26/18,117,facebook
cust16946,2/26/18,114.63,facebook
cust16947,2/26/18,276.25,facebook
cust16948,2/26/18,117,facebook
cust16949,2/26/18,0,facebook
cust16950,2/26/18,9.33,facebook
cust16951,2/26/18,475.48,facebook
cust16952,2/26/18,88.4,facebook
cust16953,2/26/18,123.5,facebook
cust16954,2/26/18,93.7,facebook
cust16955,2/26/18,126.33,facebook
cust16956,2/26/18,266.5,facebook
cust16957,2/26/18,176.8,facebook
cust16958,2/26/18,9.49,facebook
cust16959,2/26/18,228.09,facebook
cust16960,2/26/18,126.75,facebook
cust16960,2/26/18,22.07,facebook
cust16961,2/26/18,126.33,facebook
cust16962,2/26/18,1334.45,facebook
cust16963,2/26/18,0,facebook
cust16964,2/26/18,631.45,facebook
cust16965,2/26/18,9.75,facebook
cust16966,2/26/18,114.63,facebook
cust16967,2/26/18,244.69,facebook
cust16968,2/26/18,117,facebook
cust16969,2/26/18,495.01,facebook
cust16970,2/26/18,511.54,facebook
cust16971,2/26/18,351,facebook
cust16972,2/26/18,101.4,facebook
cust16973,2/26/18,231.99,facebook
cust16974,2/26/18,325,facebook
cust16975,2/26/18,126.33,facebook
cust16976,2/26/18,117,facebook
cust16977,2/26/18,185.64,facebook
cust16978,2/26/18,9.75,facebook
cust16979,2/26/18,126.75,facebook
cust16980,2/26/18,9.33,facebook
cust188,2/26/18,248.04,facebook
cust2951,2/26/18,234,facebook
cust3068,2/26/18,497.25,facebook
cust5046,2/26/18,1027,facebook
cust7897,2/26/18,0,facebook
cust7902,2/26/18,325,facebook
cust8404,2/26/18,117,facebook
cust9229,2/26/18,607.75,facebook
cust11150,2/25/18,527.09,facebook
cust11231,2/25/18,198.9,facebook
cust12343,2/25/18,322.4,facebook
cust12515,2/25/18,129.97,facebook
cust13992,2/25/18,0,facebook
cust14046,2/25/18,308.75,facebook
cust14720,2/25/18,260,facebook
cust15683,2/25/18,497.25,facebook
cust15997,2/25/18,126.75,facebook
cust16097,2/25/18,126.75,facebook
cust16455,2/25/18,234,facebook
cust16913,2/25/18,132.83,facebook
cust16914,2/25/18,126.14,facebook
cust16915,2/25/18,130.43,facebook
cust16916,2/25/18,126.33,facebook
cust16917,2/25/18,117,facebook
cust16918,2/25/18,315.9,facebook
cust16919,2/25/18,0,facebook
cust16920,2/25/18,126.33,facebook
cust16921,2/25/18,117,facebook
cust16922,2/25/18,126.33,facebook
cust16923,2/25/18,156.52,facebook
cust16924,2/25/18,234,facebook
cust16925,2/25/18,404.3,facebook
cust16926,2/25/18,133.51,facebook
cust16927,2/25/18,338,facebook
cust16928,2/25/18,325,facebook
cust16929,2/25/18,126.33,facebook
cust16930,2/25/18,217.72,facebook
cust16931,2/25/18,126.33,facebook
cust16932,2/25/18,130.62,facebook
cust16933,2/25/18,234,facebook
cust16934,2/25/18,0,facebook
cust16935,2/25/18,117,facebook
cust16936,2/25/18,198.9,facebook
cust16937,2/25/18,0,facebook
cust16938,2/25/18,101.4,facebook
cust16939,2/25/18,210.6,facebook
cust2907,2/25/18,0,snapchat
cust5441,2/25/18,209.59,facebook
cust5619,2/25/18,205.4,facebook
cust5688,2/25/18,176.8,facebook
cust6863,2/25/18,133.51,facebook
cust6905,2/25/18,289.38,facebook
cust7897,2/25/18,105.47,facebook
cust8662,2/25/18,210.6,facebook
cust9682,2/25/18,0,facebook
cust11726,2/24/18,302.9,facebook
cust11766,2/24/18,126.75,facebook
cust11796,2/24/18,218.4,facebook
cust14451,2/24/18,165.36,snapchat
cust14682,2/24/18,0,facebook
cust15466,2/24/18,205.4,facebook
cust16689,2/24/18,0,facebook
cust16702,2/24/18,117,facebook
cust16733,2/24/18,126.75,facebook
cust16787,2/24/18,468,facebook
cust16872,2/24/18,497.25,facebook
cust16873,2/24/18,126.75,facebook
cust16874,2/24/18,335.4,facebook
cust16875,2/24/18,322.4,snapchat
cust16876,2/24/18,698.1,facebook
cust16877,2/24/18,520,facebook
cust16878,2/24/18,117,snapchat
cust16879,2/24/18,553.8,snapchat
cust16880,2/24/18,949,snapchat
cust16881,2/24/18,125.96,facebook
cust16882,2/24/18,0,facebook
cust16883,2/24/18,126.75,facebook
cust16884,2/24/18,708.5,snapchat
cust16885,2/24/18,130.62,facebook
cust16886,2/24/18,117,facebook
cust16887,2/24/18,88.4,facebook
cust16888,2/24/18,117,facebook
cust16889,2/24/18,205.4,snapchat
cust16890,2/24/18,351,snapchat
cust16891,2/24/18,234,snapchat
cust16892,2/24/18,126.33,facebook
cust16893,2/24/18,351,snapchat
cust16894,2/24/18,0,facebook
cust16895,2/24/18,497.25,facebook
cust16896,2/24/18,222.3,facebook
cust16896,2/24/18,0,facebook
cust16897,2/24/18,126.14,facebook
cust16898,2/24/18,520,facebook
cust16899,2/24/18,111.15,facebook
cust16900,2/24/18,325,facebook
cust16901,2/24/18,205.4,facebook
cust16902,2/24/18,117,facebook
cust16903,2/24/18,0,facebook
cust16904,2/24/18,117,facebook
cust16905,2/24/18,234,facebook
cust16906,2/24/18,425.43,facebook
cust16907,2/24/18,585,snapchat
cust16908,2/24/18,234,snapchat
cust16909,2/24/18,9.33,facebook
cust16910,2/24/18,0,facebook
cust16911,2/24/18,9.33,facebook
cust16912,2/24/18,234,facebook
cust5369,2/24/18,234,facebook
cust6984,2/24/18,218.4,facebook
cust9350,2/24/18,0,facebook
cust9488,2/24/18,230.09,facebook
cust9560,2/24/18,141.4,facebook
cust10123,2/23/18,0,facebook
cust10191,2/23/18,351,snapchat
cust10711,2/23/18,9.33,facebook
cust11111,2/23/18,105.42,facebook
cust11415,2/23/18,184.86,facebook
cust11436,2/23/18,0,facebook
cust11902,2/23/18,117,facebook
cust12196,2/23/18,0,facebook
cust12255,2/23/18,0,snapchat
cust12788,2/23/18,112.84,facebook
cust12925,2/23/18,0,facebook
cust13183,2/23/18,109.2,snapchat
cust13589,2/23/18,0,facebook
cust13658,2/23/18,126.75,facebook
cust13948,2/23/18,0,facebook
cust14273,2/23/18,0,facebook
cust15277,2/23/18,198.9,facebook
cust15374,2/23/18,335.96,facebook
cust15595,2/23/18,126.33,facebook
cust15877,2/23/18,108.78,facebook
cust15943,2/23/18,195.13,facebook
cust16084,2/23/18,108.28,facebook
cust16225,2/23/18,0,facebook
cust16331,2/23/18,0,facebook
cust16350,2/23/18,696.15,facebook
cust16360,2/23/18,0,facebook
cust16413,2/23/18,0,facebook
cust16525,2/23/18,0,facebook
cust16555,2/23/18,0,facebook
cust16576,2/23/18,9.75,facebook
cust16627,2/23/18,0,facebook
cust16636,2/23/18,0,facebook
cust16657,2/23/18,0,facebook
cust16782,2/23/18,0,facebook
cust16854,2/23/18,524.88,facebook
cust16855,2/23/18,125.96,facebook
cust16856,2/23/18,117,facebook
cust16857,2/23/18,146.25,facebook
cust16858,2/23/18,325,facebook
cust16859,2/23/18,218.4,facebook
cust16860,2/23/18,205.4,facebook
cust16861,2/23/18,208,facebook
cust16862,2/23/18,216.09,facebook
cust16863,2/23/18,0,facebook
cust16864,2/23/18,126.14,facebook
cust16865,2/23/18,244.69,facebook
cust16866,2/23/18,117,facebook
cust16867,2/23/18,222.3,facebook
cust16868,2/23/18,442,facebook
cust16869,2/23/18,126.75,facebook
cust16870,2/23/18,101.4,facebook
cust16871,2/23/18,117.39,facebook
cust1920,2/23/18,571.66,facebook
cust2055,2/23/18,543.4,facebook
cust2784,2/23/18,0,facebook
cust4841,2/23/18,513.36,facebook
cust5080,2/23/18,0,facebook
cust5184,2/23/18,940.23,facebook
cust5337,2/23/18,322.4,facebook
cust5544,2/23/18,0,facebook
cust6681,2/23/18,156,facebook
cust7046,2/23/18,126.75,facebook
cust9653,2/23/18,123.76,facebook
cust10257,2/22/18,126.33,facebook
cust10580,2/22/18,0,facebook
cust10639,2/22/18,126.75,facebook
cust10907,2/22/18,234,facebook
cust11124,2/22/18,0,facebook
cust11165,2/22/18,112.1,facebook
cust11986,2/22/18,351,facebook
cust11986,2/22/18,500.5,facebook
cust13264,2/22/18,126.33,snapchat
cust13326,2/22/18,133.51,facebook
cust13613,2/22/18,214.5,snapchat
cust13638,2/22/18,157.3,facebook
cust15782,2/22/18,130,facebook
cust15878,2/22/18,234,facebook
cust15996,2/22/18,0,facebook
cust16014,2/22/18,0,facebook
cust16187,2/22/18,315.9,facebook
cust16210,2/22/18,0,facebook
cust16285,2/22/18,0,facebook
cust16381,2/22/18,624.33,facebook
cust16463,2/22/18,218.4,facebook
cust16533,2/22/18,0,facebook
cust16801,2/22/18,26,facebook
cust16821,2/22/18,126.75,facebook
cust16822,2/22/18,180.31,facebook
cust16823,2/22/18,169.81,facebook
cust16824,2/22/18,198.9,facebook
cust16825,2/22/18,205.4,facebook
cust16826,2/22/18,421.2,facebook
cust16826,2/22/18,175.5,facebook
cust16827,2/22/18,117,facebook
cust16828,2/22/18,88.4,facebook
cust16829,2/22/18,265.19,facebook
cust16830,2/22/18,189.8,facebook
cust16831,2/22/18,500.5,facebook
cust16832,2/22/18,425.43,facebook
cust16833,2/22/18,222.3,facebook
cust16834,2/22/18,325,facebook
cust16835,2/22/18,185.64,facebook
cust16836,2/22/18,88.4,facebook
cust16837,2/22/18,299,facebook
cust16838,2/22/18,108.78,facebook
cust16839,2/22/18,532.52,facebook
cust16840,2/22/18,127.28,facebook
cust16841,2/22/18,146.78,facebook
cust16842,2/22/18,130,facebook
cust16843,2/22/18,9.78,facebook
cust16844,2/22/18,351,facebook
cust16845,2/22/18,126.33,facebook
cust16846,2/22/18,333.45,facebook
cust16847,2/22/18,126.75,facebook
cust16848,2/22/18,205.4,facebook
cust16849,2/22/18,111.15,facebook
cust16850,2/22/18,126.33,facebook
cust16851,2/22/18,9.33,facebook
cust16852,2/22/18,126.75,facebook
cust16853,2/22/18,0,tiktok
cust2605,2/22/18,0,facebook
cust2605,2/22/18,111.15,facebook
cust4006,2/22/18,351,facebook
cust5721,2/22/18,108.78,facebook
cust5844,2/22/18,0,facebook
cust5844,2/22/18,0,facebook
cust5844,2/22/18,0,facebook
cust5844,2/22/18,0,facebook
cust5844,2/22/18,0,facebook
cust6154,2/22/18,198.9,facebook
cust7046,2/22/18,126.75,facebook
cust7475,2/22/18,133.51,facebook
cust8094,2/22/18,453.95,facebook
cust8529,2/22/18,234,facebook
cust8609,2/22/18,276.12,facebook
cust9682,2/22/18,200.9,facebook
cust11566,2/21/18,298.35,facebook
cust12547,2/21/18,234,snapchat
cust12940,2/21/18,315.9,facebook
cust12969,2/21/18,325,facebook
cust12969,2/21/18,0,facebook
cust12980,2/21/18,198.9,facebook
cust13695,2/21/18,185.9,snapchat
cust14235,2/21/18,198.9,facebook
cust15470,2/21/18,126.33,facebook
cust15666,2/21/18,234,facebook
cust16300,2/21/18,315.9,facebook
cust16362,2/21/18,108.78,facebook
cust16409,2/21/18,87.75,facebook
cust16516,2/21/18,0,facebook
cust16542,2/21/18,0,facebook
cust16623,2/21/18,245.82,facebook
cust16793,2/21/18,117,facebook
cust16794,2/21/18,379.6,facebook
cust16795,2/21/18,0,facebook
cust16796,2/21/18,117,facebook
cust16797,2/21/18,114.44,facebook
cust16798,2/21/18,511.19,facebook
cust16799,2/21/18,126.14,facebook
cust16800,2/21/18,126.75,facebook
cust16801,2/21/18,126.75,facebook
cust16802,2/21/18,0,facebook
cust16803,2/21/18,127.28,facebook
cust16804,2/21/18,278.2,facebook
cust16805,2/21/18,117,facebook
cust16806,2/21/18,117,facebook
cust16807,2/21/18,126.33,facebook
cust16808,2/21/18,126.33,facebook
cust16809,2/21/18,126.33,facebook
cust16810,2/21/18,0,facebook
cust16811,2/21/18,127.28,facebook
cust16812,2/21/18,247,facebook
cust16813,2/21/18,0,tiktok
cust16814,2/21/18,126.75,facebook
cust16815,2/21/18,117,facebook
cust16816,2/21/18,355.52,facebook
cust16817,2/21/18,234,facebook
cust16818,2/21/18,442,facebook
cust16819,2/21/18,334.85,facebook
cust16820,2/21/18,9.33,facebook
cust188,2/21/18,344.5,facebook
cust4982,2/21/18,176.8,facebook
cust5032,2/21/18,281.78,facebook
cust5505,2/21/18,119.21,facebook
cust5768,2/21/18,442,facebook
cust6248,2/21/18,0,tiktok
cust8032,2/21/18,126.14,facebook
cust10069,2/20/18,218.4,facebook
cust10166,2/20/18,126.33,facebook
cust10720,2/20/18,112.84,facebook
cust10972,2/20/18,127.28,facebook
cust11197,2/20/18,0,facebook
cust11342,2/20/18,307.93,facebook
cust11420,2/20/18,698.1,facebook
cust11570,2/20/18,127.28,facebook
cust12070,2/20/18,126.33,facebook
cust12657,2/20/18,214.5,facebook
cust12699,2/20/18,57.2,facebook
cust12780,2/20/18,305.5,facebook
cust12959,2/20/18,522.6,snapchat
cust13632,2/20/18,234,facebook
cust13746,2/20/18,0,snapchat
cust15464,2/20/18,325,facebook
cust15836,2/20/18,0,facebook
cust15920,2/20/18,2102.74,tiktok
cust15925,2/20/18,325,facebook
cust16137,2/20/18,126.75,facebook
cust16233,2/20/18,0,facebook
cust16313,2/20/18,0,facebook
cust16341,2/20/18,126.33,facebook
cust16430,2/20/18,0,facebook
cust16544,2/20/18,0,facebook
cust16763,2/20/18,0,facebook
cust16764,2/20/18,88.4,facebook
cust16765,2/20/18,285.06,facebook
cust16766,2/20/18,128.67,facebook
cust16767,2/20/18,442.61,facebook
cust16768,2/20/18,868.86,facebook
cust16768,2/20/18,0,facebook
cust16769,2/20/18,205.4,facebook
cust16770,2/20/18,500.5,facebook
cust16771,2/20/18,97.54,facebook
cust16772,2/20/18,127.31,facebook
cust16773,2/20/18,198.9,facebook
cust16774,2/20/18,205.4,facebook
cust16775,2/20/18,176.8,facebook
cust16776,2/20/18,0,facebook
cust16777,2/20/18,84.47,facebook
cust16778,2/20/18,105.3,facebook
cust16779,2/20/18,126.75,facebook
cust16780,2/20/18,127.28,facebook
cust16781,2/20/18,126.33,facebook
cust16782,2/20/18,133.51,facebook
cust16782,2/20/18,0,facebook
cust16783,2/20/18,117,facebook
cust16784,2/20/18,205.4,facebook
cust16785,2/20/18,126.33,facebook
cust16786,2/20/18,258.67,facebook
cust16787,2/20/18,126.33,facebook
cust16788,2/20/18,384.25,facebook
cust16789,2/20/18,1300,facebook
cust16790,2/20/18,9.75,facebook
cust16790,2/20/18,0,facebook
cust16791,2/20/18,645.23,facebook
cust16792,2/20/18,127.28,facebook
cust1746,2/20/18,325,facebook
cust3198,2/20/18,234,facebook
cust4632,2/20/18,214.5,facebook
cust4981,2/20/18,115.05,facebook
cust5281,2/20/18,117,facebook
cust5552,2/20/18,234,facebook
cust6627,2/20/18,98.68,facebook
cust9598,2/20/18,243.69,facebook
cust10520,2/19/18,117,facebook
cust10908,2/19/18,356.75,facebook
cust11655,2/19/18,0,facebook
cust11894,2/19/18,234,facebook
cust12983,2/19/18,106.64,facebook
cust13054,2/19/18,117,facebook
cust1323,2/19/18,112.84,facebook
cust13823,2/19/18,0,facebook
cust14273,2/19/18,0,facebook
cust14340,2/19/18,0,facebook
cust14516,2/19/18,205.4,snapchat
cust15494,2/19/18,0,facebook
cust15577,2/19/18,325,facebook
cust15735,2/19/18,325,facebook
cust15808,2/19/18,0,facebook
cust15976,2/19/18,325,facebook
cust15997,2/19/18,325,facebook
cust16036,2/19/18,0,facebook
cust16162,2/19/18,585,facebook
cust16162,2/19/18,0,facebook
cust16194,2/19/18,0,facebook
cust16252,2/19/18,126.14,facebook
cust16328,2/19/18,0,facebook
cust16347,2/19/18,520,facebook
cust16362,2/19/18,187.85,facebook
cust16375,2/19/18,205.4,facebook
cust16387,2/19/18,0,facebook
cust16416,2/19/18,0,facebook
cust16432,2/19/18,0,facebook
cust16521,2/19/18,234.65,facebook
cust16537,2/19/18,223.03,facebook
cust16550,2/19/18,221,tiktok
cust16552,2/19/18,0,tiktok
cust16614,2/19/18,0,facebook
cust16621,2/19/18,0,facebook
cust16726,2/19/18,198.9,facebook
cust16727,2/19/18,500.5,facebook
cust16728,2/19/18,126.33,facebook
cust16729,2/19/18,210.83,facebook
cust16730,2/19/18,126.75,facebook
cust16731,2/19/18,207.48,facebook
cust16732,2/19/18,126.75,facebook
cust16733,2/19/18,126.75,facebook
cust16734,2/19/18,126.14,facebook
cust16735,2/19/18,0,facebook
cust16736,2/19/18,199.12,facebook
cust16737,2/19/18,0,facebook
cust16738,2/19/18,218.4,facebook
cust16739,2/19/18,126.33,facebook
cust16740,2/19/18,0,facebook
cust16741,2/19/18,139.14,facebook
cust16742,2/19/18,117,facebook
cust16743,2/19/18,9.33,facebook
cust16744,2/19/18,596.82,facebook
cust16745,2/19/18,0,facebook
cust16746,2/19/18,126.33,facebook
cust16747,2/19/18,253.34,facebook
cust16748,2/19/18,0,facebook
cust16749,2/19/18,126.75,facebook
cust16750,2/19/18,0,facebook
cust16751,2/19/18,126.33,facebook
cust16752,2/19/18,372.06,facebook
cust16753,2/19/18,117,facebook
cust16754,2/19/18,351,facebook
cust16755,2/19/18,93.7,facebook
cust16756,2/19/18,126.14,facebook
cust16757,2/19/18,117,facebook
cust16758,2/19/18,126.33,facebook
cust16759,2/19/18,526.5,facebook
cust16760,2/19/18,126.33,facebook
cust16761,2/19/18,244.69,facebook
cust16762,2/19/18,126.33,facebook
cust2367,2/19/18,117,facebook
cust2996,2/19/18,106.64,facebook
cust3213,2/19/18,189.8,facebook
cust3755,2/19/18,325,facebook
cust5763,2/19/18,202.8,facebook
cust664,2/19/18,637,facebook
cust7978,2/19/18,0,facebook
cust8097,2/19/18,1002.94,facebook
cust8650,2/19/18,0,facebook
cust9715,2/19/18,126.33,facebook
cust10511,2/18/18,244.69,facebook
cust10691,2/18/18,234,tiktok
cust10931,2/18/18,126.75,facebook
cust11820,2/18/18,351,facebook
cust12199,2/18/18,334.85,facebook
cust12659,2/18/18,126.14,snapchat
cust13290,2/18/18,126.75,facebook
cust13328,2/18/18,331.5,snapchat
cust14498,2/18/18,247,snapchat
cust14722,2/18/18,310.05,facebook
cust15218,2/18/18,126.75,facebook
cust15522,2/18/18,390.82,facebook
cust16075,2/18/18,0,facebook
cust16094,2/18/18,0,facebook
cust16264,2/18/18,210.6,facebook
cust16488,2/18/18,715,facebook
cust16510,2/18/18,419.9,facebook
cust16582,2/18/18,351,facebook
cust16606,2/18/18,234,facebook
cust16631,2/18/18,234,facebook
cust16708,2/18/18,117,facebook
cust16709,2/18/18,351,facebook
cust16710,2/18/18,189.8,facebook
cust16711,2/18/18,234,facebook
cust16712,2/18/18,117,facebook
cust16713,2/18/18,205.4,facebook
cust16713,2/18/18,0,facebook
cust16714,2/18/18,117,facebook
cust16715,2/18/18,126.75,facebook
cust16716,2/18/18,161.33,facebook
cust16717,2/18/18,88.4,facebook
cust16718,2/18/18,176.8,facebook
cust16719,2/18/18,108.78,facebook
cust16720,2/18/18,136.76,facebook
cust16721,2/18/18,335.4,facebook
cust16722,2/18/18,325,facebook
cust16723,2/18/18,126.75,facebook
cust16724,2/18/18,244.69,facebook
cust16725,2/18/18,9.33,facebook
cust3028,2/18/18,272.25,facebook
cust42,2/18/18,234,facebook
cust515,2/18/18,126.75,facebook
cust5229,2/18/18,176.8,facebook
cust5450,2/18/18,1390.95,facebook
cust5659,2/18/18,348.4,facebook
cust5831,2/18/18,298.35,facebook
cust5944,2/18/18,335.4,facebook
cust6627,2/18/18,88.4,facebook
cust6627,2/18/18,500.5,facebook
cust7157,2/18/18,397.8,facebook
cust8765,2/18/18,397.8,facebook
cust8925,2/18/18,468,facebook
cust9149,2/18/18,383.5,facebook
cust923,2/18/18,247,facebook
cust9377,2/18/18,315.9,facebook
cust9797,2/18/18,507.1,facebook
cust10123,2/17/18,234,facebook
cust10363,2/17/18,133.51,facebook
cust11029,2/17/18,351,facebook
cust11117,2/17/18,325,facebook
cust11267,2/17/18,442,facebook
cust11508,2/17/18,126.33,facebook
cust11795,2/17/18,0,facebook
cust12408,2/17/18,126.75,facebook
cust15365,2/17/18,0,facebook
cust15437,2/17/18,0,facebook
cust15651,2/17/18,97.73,facebook
cust15977,2/17/18,126.33,facebook
cust16139,2/17/18,298.35,facebook
cust16247,2/17/18,126.33,facebook
cust16376,2/17/18,0,facebook
cust16396,2/17/18,0,facebook
cust16466,2/17/18,117,facebook
cust16539,2/17/18,0,facebook
cust16548,2/17/18,0,facebook
cust16563,2/17/18,121.11,facebook
cust16594,2/17/18,0,facebook
cust16629,2/17/18,0,facebook
cust16693,2/17/18,139.33,facebook
cust16694,2/17/18,133.51,facebook
cust16695,2/17/18,500.5,facebook
cust16696,2/17/18,198.9,facebook
cust16697,2/17/18,114.63,facebook
cust16698,2/17/18,351,facebook
cust16699,2/17/18,126.75,facebook
cust16700,2/17/18,0,tiktok
cust16701,2/17/18,351,facebook
cust16702,2/17/18,117,facebook
cust16703,2/17/18,497.25,facebook
cust16704,2/17/18,222.3,facebook
